position,temperature,humidity,noice,time,createdAt,updatedAt,__v
Malabe,28.9,85,51.7,2025-04-07 22:16:51.093,2025-04-07 22:16:51.093,2025-04-07 22:16:51.093,0
Malabe,28.9,85,51.6,2025-04-07 22:21:52.468,2025-04-07 22:21:52.468,2025-04-07 22:21:52.468,0
Malabe,28.9,86,51.7,2025-04-07 22:26:53.856,2025-04-07 22:26:53.856,2025-04-07 22:26:53.856,0
Malabe,28.9,86,51.7,2025-04-07 22:31:55.173,2025-04-07 22:31:55.173,2025-04-07 22:31:55.173,0
Malabe,28.9,86,51.6,2025-04-07 22:36:56.439,2025-04-07 22:36:56.440,2025-04-07 22:36:56.440,0
Malabe,28.9,86,51.6,2025-04-07 22:41:57.694,2025-04-07 22:41:57.695,2025-04-07 22:41:57.695,0
Malabe,28.9,86,51.6,2025-04-07 22:47:02.446,2025-04-07 22:47:02.447,2025-04-07 22:47:02.447,0
Malabe,28.9,86,51.6,2025-04-07 22:52:07.930,2025-04-07 22:52:07.931,2025-04-07 22:52:07.931,0
Malabe,28.9,86,51.6,2025-04-07 22:57:10.009,2025-04-07 22:57:10.010,2025-04-07 22:57:10.010,0
Malabe,28.9,86,51.7,2025-04-07 23:02:11.312,2025-04-07 23:02:11.312,2025-04-07 23:02:11.312,0
Malabe,28.9,87,51.6,2025-04-07 23:07:12.637,2025-04-07 23:07:12.639,2025-04-07 23:07:12.639,0
Malabe,28.9,86,51.7,2025-04-07 23:12:13.876,2025-04-07 23:12:13.876,2025-04-07 23:12:13.876,0
Malabe,28.9,86,51.7,2025-04-07 23:17:15.251,2025-04-07 23:17:15.251,2025-04-07 23:17:15.251,0
Malabe,28.9,86,51.7,2025-04-07 23:22:16.509,2025-04-07 23:22:16.509,2025-04-07 23:22:16.509,0
Malabe,28.9,86,51.7,2025-04-07 23:27:17.795,2025-04-07 23:27:17.795,2025-04-07 23:27:17.795,0
Malabe,28.9,86,51.7,2025-04-07 23:32:19.136,2025-04-07 23:32:19.137,2025-04-07 23:32:19.137,0
Malabe,28.5,86,51.7,2025-04-07 23:37:20.422,2025-04-07 23:37:20.422,2025-04-07 23:37:20.422,0
Malabe,28.5,86,51.6,2025-04-07 23:42:21.670,2025-04-07 23:42:21.670,2025-04-07 23:42:21.670,0
Malabe,28.9,85,51.7,2025-04-07 23:47:22.955,2025-04-07 23:47:22.956,2025-04-07 23:47:22.956,0
Malabe,28.5,86,51.7,2025-04-07 23:52:24.194,2025-04-07 23:52:24.194,2025-04-07 23:52:24.194,0
Malabe,28.5,86,51.6,2025-04-07 23:57:25.463,2025-04-07 23:57:25.463,2025-04-07 23:57:25.463,0
Malabe,28.5,86,51.7,2025-04-08 00:02:26.867,2025-04-08 00:02:26.868,2025-04-08 00:02:26.868,0
Malabe,28.5,86,51.7,2025-04-08 00:07:28.217,2025-04-08 00:07:28.217,2025-04-08 00:07:28.217,0
Malabe,28.5,85,51.7,2025-04-08 00:12:29.577,2025-04-08 00:12:29.577,2025-04-08 00:12:29.577,0
Malabe,28.5,86,51.7,2025-04-08 00:17:31.170,2025-04-08 00:17:31.170,2025-04-08 00:17:31.170,0
Malabe,28.5,85,51.6,2025-04-08 00:22:32.529,2025-04-08 00:22:32.530,2025-04-08 00:22:32.530,0
Malabe,28.5,85,51.7,2025-04-08 00:27:33.892,2025-04-08 00:27:33.892,2025-04-08 00:27:33.892,0
Malabe,28.5,85,51.7,2025-04-08 00:32:35.256,2025-04-08 00:32:35.256,2025-04-08 00:32:35.256,0
Malabe,28.5,85,51.7,2025-04-08 00:37:36.722,2025-04-08 00:37:36.722,2025-04-08 00:37:36.722,0
Malabe,28.5,85,51.6,2025-04-08 00:42:38.092,2025-04-08 00:42:38.092,2025-04-08 00:42:38.092,0
Malabe,28.5,86,51.7,2025-04-08 00:47:39.425,2025-04-08 00:47:39.425,2025-04-08 00:47:39.425,0
Malabe,28.5,86,51.7,2025-04-08 00:52:43.465,2025-04-08 00:52:43.466,2025-04-08 00:52:43.466,0
Malabe,28.5,86,51.6,2025-04-08 00:57:45.907,2025-04-08 00:57:45.908,2025-04-08 00:57:45.908,0
Malabe,28.5,86,51.7,2025-04-08 01:02:50.913,2025-04-08 01:02:50.915,2025-04-08 01:02:50.915,0
Malabe,28.5,86,51.7,2025-04-08 01:07:56.560,2025-04-08 01:07:56.561,2025-04-08 01:07:56.561,0
Malabe,28.5,87,51.7,2025-04-08 01:12:58.313,2025-04-08 01:12:58.314,2025-04-08 01:12:58.314,0
Malabe,28.5,86,51.6,2025-04-08 01:17:59.671,2025-04-08 01:17:59.672,2025-04-08 01:17:59.672,0
Malabe,28.5,87,51.7,2025-04-08 01:23:04.499,2025-04-08 01:23:04.501,2025-04-08 01:23:04.501,0
Malabe,28.5,87,51.7,2025-04-08 01:28:06.478,2025-04-08 01:28:06.479,2025-04-08 01:28:06.479,0
Malabe,28.5,87,51.7,2025-04-08 01:33:08.060,2025-04-08 01:33:08.060,2025-04-08 01:33:08.060,0
Malabe,28.5,87,51.7,2025-04-08 01:38:09.400,2025-04-08 01:38:09.400,2025-04-08 01:38:09.400,0
Malabe,28.5,87,51.7,2025-04-08 01:43:10.909,2025-04-08 01:43:10.909,2025-04-08 01:43:10.909,0
Malabe,28.5,87,51.6,2025-04-08 01:48:12.205,2025-04-08 01:48:12.206,2025-04-08 01:48:12.206,0
Malabe,28.5,88,51.6,2025-04-08 01:53:13.467,2025-04-08 01:53:13.467,2025-04-08 01:53:13.467,0
Malabe,28.5,88,51.6,2025-04-08 01:58:14.788,2025-04-08 01:58:14.789,2025-04-08 01:58:14.789,0
Malabe,28.5,88,51.7,2025-04-08 02:03:16.107,2025-04-08 02:03:16.108,2025-04-08 02:03:16.108,0
Malabe,28.5,88,51.7,2025-04-08 02:08:17.496,2025-04-08 02:08:17.497,2025-04-08 02:08:17.497,0
Malabe,28.5,88,51.7,2025-04-08 02:13:18.830,2025-04-08 02:13:18.831,2025-04-08 02:13:18.831,0
Malabe,28.5,88,51.7,2025-04-08 02:18:20.079,2025-04-08 02:18:20.080,2025-04-08 02:18:20.080,0
Malabe,28.5,88,51.7,2025-04-08 02:23:21.359,2025-04-08 02:23:21.359,2025-04-08 02:23:21.359,0
Malabe,28.5,88,51.7,2025-04-08 02:28:22.745,2025-04-08 02:28:22.745,2025-04-08 02:28:22.745,0
Malabe,28.5,88,51.6,2025-04-08 02:33:24.008,2025-04-08 02:33:24.009,2025-04-08 02:33:24.009,0
Malabe,28.5,88,51.7,2025-04-08 02:38:25.255,2025-04-08 02:38:25.256,2025-04-08 02:38:25.256,0
Malabe,28.5,88,51.7,2025-04-08 02:43:26.512,2025-04-08 02:43:26.512,2025-04-08 02:43:26.512,0
Malabe,28.5,88,51.7,2025-04-08 02:48:27.775,2025-04-08 02:48:27.776,2025-04-08 02:48:27.776,0
Malabe,28.5,88,51.6,2025-04-08 02:53:29.045,2025-04-08 02:53:29.045,2025-04-08 02:53:29.045,0
Malabe,28.5,88,51.7,2025-04-08 02:58:30.294,2025-04-08 02:58:30.295,2025-04-08 02:58:30.295,0
Malabe,28.5,88,51.7,2025-04-08 03:03:31.686,2025-04-08 03:03:31.686,2025-04-08 03:03:31.686,0
Malabe,28.5,88,51.7,2025-04-08 03:08:32.927,2025-04-08 03:08:32.927,2025-04-08 03:08:32.927,0
Malabe,28.5,88,51.7,2025-04-08 03:13:34.180,2025-04-08 03:13:34.180,2025-04-08 03:13:34.180,0
Malabe,28.5,88,51.6,2025-04-08 03:18:35.488,2025-04-08 03:18:35.488,2025-04-08 03:18:35.488,0
Malabe,28.5,88,51.7,2025-04-08 03:23:36.855,2025-04-08 03:23:36.855,2025-04-08 03:23:36.855,0
Malabe,28.5,88,51.7,2025-04-08 03:28:38.184,2025-04-08 03:28:38.184,2025-04-08 03:28:38.184,0
Malabe,28.5,88,51.6,2025-04-08 03:33:39.549,2025-04-08 03:33:39.549,2025-04-08 03:33:39.549,0
Malabe,28.5,88,51.7,2025-04-08 03:38:40.834,2025-04-08 03:38:40.834,2025-04-08 03:38:40.834,0
Malabe,28.5,88,51.7,2025-04-08 03:43:42.097,2025-04-08 03:43:42.097,2025-04-08 03:43:42.097,0
Malabe,28.5,88,51.6,2025-04-08 03:48:46.990,2025-04-08 03:48:46.991,2025-04-08 03:48:46.991,0
Malabe,28.5,88,51.7,2025-04-08 03:53:49.253,2025-04-08 03:53:49.253,2025-04-08 03:53:49.253,0
Malabe,28.5,88,51.7,2025-04-08 03:58:50.793,2025-04-08 03:58:50.793,2025-04-08 03:58:50.793,0
Malabe,28.5,88,51.7,2025-04-08 04:03:52.232,2025-04-08 04:03:52.249,2025-04-08 04:03:52.249,0
Malabe,28.5,88,51.7,2025-04-08 04:08:53.554,2025-04-08 04:08:53.554,2025-04-08 04:08:53.554,0
Malabe,28.5,88,51.7,2025-04-08 04:13:54.889,2025-04-08 04:13:54.889,2025-04-08 04:13:54.889,0
Malabe,28.5,88,51.7,2025-04-08 04:18:56.173,2025-04-08 04:18:56.174,2025-04-08 04:18:56.174,0
Malabe,28.5,88,51.7,2025-04-08 04:23:57.538,2025-04-08 04:23:57.538,2025-04-08 04:23:57.538,0
Malabe,28.5,88,51.7,2025-04-08 04:28:58.800,2025-04-08 04:28:58.801,2025-04-08 04:28:58.801,0
Malabe,28.5,88,51.7,2025-04-08 04:34:00.273,2025-04-08 04:34:00.274,2025-04-08 04:34:00.274,0
Malabe,28.5,88,51.6,2025-04-08 04:39:01.631,2025-04-08 04:39:01.632,2025-04-08 04:39:01.632,0
Malabe,28.5,88,51.7,2025-04-08 04:44:03.011,2025-04-08 04:44:03.012,2025-04-08 04:44:03.012,0
Malabe,28.5,88,51.7,2025-04-08 04:49:04.461,2025-04-08 04:49:04.461,2025-04-08 04:49:04.461,0
Malabe,28.5,88,51.7,2025-04-08 04:54:05.950,2025-04-08 04:54:05.950,2025-04-08 04:54:05.950,0
Malabe,28.5,88,51.6,2025-04-08 04:59:07.296,2025-04-08 04:59:07.296,2025-04-08 04:59:07.296,0
Malabe,28.5,88,51.7,2025-04-08 05:04:08.541,2025-04-08 05:04:08.542,2025-04-08 05:04:08.542,0
Malabe,28.5,88,51.7,2025-04-08 05:09:09.837,2025-04-08 05:09:09.837,2025-04-08 05:09:09.837,0
Malabe,28.5,88,51.7,2025-04-08 05:14:11.273,2025-04-08 05:14:11.274,2025-04-08 05:14:11.274,0
Malabe,28.5,88,51.6,2025-04-08 05:19:12.565,2025-04-08 05:19:12.565,2025-04-08 05:19:12.565,0
Malabe,28.5,88,51.7,2025-04-08 05:24:13.825,2025-04-08 05:24:13.825,2025-04-08 05:24:13.825,0
Malabe,28.5,88,51.6,2025-04-08 05:29:15.178,2025-04-08 05:29:15.178,2025-04-08 05:29:15.178,0
Malabe,28.5,88,51.7,2025-04-08 05:34:16.573,2025-04-08 05:34:16.573,2025-04-08 05:34:16.573,0
Malabe,28.5,88,51.7,2025-04-08 05:39:18.036,2025-04-08 05:39:18.036,2025-04-08 05:39:18.036,0
Malabe,28.5,88,51.7,2025-04-08 05:44:19.379,2025-04-08 05:44:19.379,2025-04-08 05:44:19.379,0
Malabe,28.5,88,51.6,2025-04-08 05:49:20.668,2025-04-08 05:49:20.668,2025-04-08 05:49:20.668,0
Malabe,28.5,88,51.7,2025-04-08 05:54:24.866,2025-04-08 05:54:24.868,2025-04-08 05:54:24.868,0
Malabe,28.5,88,51.6,2025-04-08 05:59:30.711,2025-04-08 05:59:30.713,2025-04-08 05:59:30.713,0
Malabe,28.5,88,51.7,2025-04-08 06:04:32.673,2025-04-08 06:04:32.674,2025-04-08 06:04:32.674,0
Malabe,28.5,88,51.7,2025-04-08 06:09:34.050,2025-04-08 06:09:34.051,2025-04-08 06:09:34.051,0
Malabe,28.5,88,51.7,2025-04-08 06:14:35.371,2025-04-08 06:14:35.371,2025-04-08 06:14:35.371,0
Malabe,28.9,88,51.7,2025-04-08 06:19:36.717,2025-04-08 06:19:36.717,2025-04-08 06:19:36.717,0
Malabe,28.9,88,51.7,2025-04-08 06:24:37.984,2025-04-08 06:24:37.984,2025-04-08 06:24:37.984,0
Malabe,28.9,88,51.6,2025-04-08 06:29:39.381,2025-04-08 06:29:39.381,2025-04-08 06:29:39.381,0
Malabe,28.9,88,51.6,2025-04-08 06:34:40.835,2025-04-08 06:34:40.835,2025-04-08 06:34:40.835,0
Malabe,28.9,88,51.6,2025-04-08 06:39:42.307,2025-04-08 06:39:42.308,2025-04-08 06:39:42.308,0
Malabe,28.9,88,51.7,2025-04-08 06:44:43.562,2025-04-08 06:44:43.563,2025-04-08 06:44:43.563,0
Malabe,28.9,88,51.6,2025-04-08 06:49:44.954,2025-04-08 06:49:44.955,2025-04-08 06:49:44.955,0
Malabe,28.9,88,51.7,2025-04-08 06:54:46.611,2025-04-08 06:54:46.611,2025-04-08 06:54:46.611,0
Malabe,28.9,88,51.7,2025-04-08 06:59:48.116,2025-04-08 06:59:48.116,2025-04-08 06:59:48.116,0
Malabe,28.9,88,51.6,2025-04-08 07:04:49.454,2025-04-08 07:04:49.454,2025-04-08 07:04:49.454,0
Malabe,28.9,88,51.7,2025-04-08 07:09:50.774,2025-04-08 07:09:50.775,2025-04-08 07:09:50.775,0
Malabe,28.9,88,51.6,2025-04-08 07:14:52.063,2025-04-08 07:14:52.063,2025-04-08 07:14:52.063,0
Malabe,28.9,88,51.6,2025-04-08 07:19:53.329,2025-04-08 07:19:53.329,2025-04-08 07:19:53.329,0
Malabe,28.9,88,51.6,2025-04-08 07:24:54.703,2025-04-08 07:24:54.715,2025-04-08 07:24:54.715,0
Malabe,28.9,88,51.6,2025-04-08 07:29:56.032,2025-04-08 07:29:56.033,2025-04-08 07:29:56.033,0
Malabe,28.9,88,51.7,2025-04-08 07:34:57.313,2025-04-08 07:34:57.313,2025-04-08 07:34:57.313,0
Malabe,28.9,88,51.7,2025-04-08 07:39:58.828,2025-04-08 07:39:58.828,2025-04-08 07:39:58.828,0
Malabe,28.9,88,51.7,2025-04-08 07:45:00.278,2025-04-08 07:45:00.278,2025-04-08 07:45:00.278,0
Malabe,28.9,88,51.7,2025-04-08 07:50:01.736,2025-04-08 07:50:01.736,2025-04-08 07:50:01.736,0
Malabe,29.3,88,51.7,2025-04-08 07:55:03.065,2025-04-08 07:55:03.065,2025-04-08 07:55:03.065,0
Malabe,29.3,88,51.7,2025-04-08 08:00:07.946,2025-04-08 08:00:07.947,2025-04-08 08:00:07.947,0
Malabe,29.3,88,51.7,2025-04-08 08:05:09.983,2025-04-08 08:05:09.996,2025-04-08 08:05:09.996,0
Malabe,29.3,88,51.6,2025-04-08 08:10:11.377,2025-04-08 08:10:11.378,2025-04-08 08:10:11.378,0
Malabe,29.3,88,51.7,2025-04-08 08:15:12.623,2025-04-08 08:15:12.623,2025-04-08 08:15:12.623,0
Malabe,29.3,88,51.6,2025-04-08 08:20:14.229,2025-04-08 08:20:14.229,2025-04-08 08:20:14.229,0
Malabe,29.3,88,51.6,2025-04-08 08:25:15.606,2025-04-08 08:25:15.606,2025-04-08 08:25:15.606,0
Malabe,29.3,88,51.6,2025-04-08 08:30:17.055,2025-04-08 08:30:17.055,2025-04-08 08:30:17.055,0
Malabe,29.3,88,51.6,2025-04-08 08:35:18.435,2025-04-08 08:35:18.435,2025-04-08 08:35:18.435,0
Malabe,29.3,88,51.7,2025-04-08 08:40:19.777,2025-04-08 08:40:19.778,2025-04-08 08:40:19.778,0
Malabe,29.3,88,51.7,2025-04-08 08:45:21.056,2025-04-08 08:45:21.056,2025-04-08 08:45:21.056,0
Malabe,29.3,88,51.7,2025-04-08 08:50:22.512,2025-04-08 08:50:22.513,2025-04-08 08:50:22.513,0
Malabe,29.3,88,51.7,2025-04-08 08:55:23.813,2025-04-08 08:55:23.813,2025-04-08 08:55:23.813,0
Malabe,29.3,88,51.6,2025-04-08 09:00:25.296,2025-04-08 09:00:25.296,2025-04-08 09:00:25.296,0
Malabe,29.3,88,51.7,2025-04-08 09:05:26.719,2025-04-08 09:05:26.719,2025-04-08 09:05:26.719,0
Malabe,29.3,88,51.6,2025-04-08 09:10:28.285,2025-04-08 09:10:28.285,2025-04-08 09:10:28.285,0
Malabe,29.3,88,51.6,2025-04-08 09:15:29.539,2025-04-08 09:15:29.540,2025-04-08 09:15:29.540,0
Malabe,29.3,88,51.6,2025-04-08 09:20:30.817,2025-04-08 09:20:30.817,2025-04-08 09:20:30.817,0
Malabe,29.8,88,51.7,2025-04-08 09:25:32.283,2025-04-08 09:25:32.283,2025-04-08 09:25:32.283,0
Malabe,29.8,88,51.7,2025-04-08 09:30:33.555,2025-04-08 09:30:33.555,2025-04-08 09:30:33.555,0
Malabe,29.8,87,51.6,2025-04-08 09:35:34.902,2025-04-08 09:35:34.902,2025-04-08 09:35:34.902,0
Malabe,29.8,87,51.6,2025-04-08 09:40:36.277,2025-04-08 09:40:36.277,2025-04-08 09:40:36.277,0
Malabe,29.8,87,51.7,2025-04-08 09:45:37.653,2025-04-08 09:45:37.653,2025-04-08 09:45:37.653,0
Malabe,29.8,87,51.6,2025-04-08 09:50:39.009,2025-04-08 09:50:39.009,2025-04-08 09:50:39.009,0
Malabe,29.8,87,51.6,2025-04-08 09:55:40.351,2025-04-08 09:55:40.351,2025-04-08 09:55:40.351,0
Malabe,29.8,87,51.6,2025-04-08 10:00:41.611,2025-04-08 10:00:41.611,2025-04-08 10:00:41.611,0
Malabe,29.8,86,51.6,2025-04-08 10:05:42.905,2025-04-08 10:05:42.906,2025-04-08 10:05:42.906,0
Malabe,30.2,85,51.7,2025-04-08 10:10:47.783,2025-04-08 10:10:47.784,2025-04-08 10:10:47.784,0
Malabe,30.2,85,51.6,2025-04-08 10:15:53.154,2025-04-08 10:15:53.155,2025-04-08 10:15:53.155,0
Malabe,30.2,85,51.6,2025-04-08 10:20:55.476,2025-04-08 10:20:55.477,2025-04-08 10:20:55.477,0
Malabe,30.2,84,51.6,2025-04-08 10:25:56.928,2025-04-08 10:25:56.929,2025-04-08 10:25:56.929,0
Malabe,30.2,84,51.6,2025-04-08 10:30:58.328,2025-04-08 10:30:58.328,2025-04-08 10:30:58.328,0
Malabe,30.2,84,51.6,2025-04-08 10:35:59.847,2025-04-08 10:35:59.848,2025-04-08 10:35:59.848,0
Malabe,30.2,84,51.6,2025-04-08 10:41:01.171,2025-04-08 10:41:01.172,2025-04-08 10:41:01.172,0
Malabe,30.2,84,51.6,2025-04-08 10:46:02.557,2025-04-08 10:46:02.557,2025-04-08 10:46:02.557,0
Malabe,30.2,84,51.6,2025-04-08 10:51:03.878,2025-04-08 10:51:03.878,2025-04-08 10:51:03.878,0
Malabe,30.2,84,51.6,2025-04-08 10:56:05.144,2025-04-08 10:56:05.145,2025-04-08 10:56:05.145,0
Malabe,30.8,84,51.6,2025-04-08 11:01:06.410,2025-04-08 11:01:06.411,2025-04-08 11:01:06.411,0
Malabe,30.8,85,51.6,2025-04-08 11:06:07.792,2025-04-08 11:06:07.793,2025-04-08 11:06:07.793,0
Malabe,30.8,85,51.6,2025-04-08 11:11:09.297,2025-04-08 11:11:09.298,2025-04-08 11:11:09.298,0
Malabe,30.8,85,51.6,2025-04-08 11:16:10.639,2025-04-08 11:16:10.640,2025-04-08 11:16:10.640,0
Malabe,30.8,85,51.6,2025-04-08 11:21:12.109,2025-04-08 11:21:12.110,2025-04-08 11:21:12.110,0
Malabe,30.8,85,51.7,2025-04-08 11:26:13.437,2025-04-08 11:26:13.437,2025-04-08 11:26:13.437,0
Malabe,30.8,85,51.6,2025-04-08 11:31:14.837,2025-04-08 11:31:14.837,2025-04-08 11:31:14.837,0
Malabe,30.8,85,51.6,2025-04-08 11:36:16.306,2025-04-08 11:36:16.306,2025-04-08 11:36:16.306,0
Malabe,30.8,85,51.6,2025-04-08 11:41:17.670,2025-04-08 11:41:17.670,2025-04-08 11:41:17.670,0
Malabe,30.8,86,51.6,2025-04-08 11:46:19.009,2025-04-08 11:46:19.009,2025-04-08 11:46:19.009,0
Malabe,30.8,86,51.6,2025-04-08 11:51:20.393,2025-04-08 11:51:20.394,2025-04-08 11:51:20.394,0
Malabe,30.8,86,51.6,2025-04-08 11:56:21.728,2025-04-08 11:56:21.728,2025-04-08 11:56:21.728,0
Malabe,30.8,86,51.6,2025-04-08 12:01:23.238,2025-04-08 12:01:23.238,2025-04-08 12:01:23.238,0
Malabe,30.8,86,51.6,2025-04-08 12:06:24.696,2025-04-08 12:06:24.697,2025-04-08 12:06:24.697,0
Malabe,30.8,86,51.6,2025-04-08 12:11:25.986,2025-04-08 12:11:25.986,2025-04-08 12:11:25.986,0
Malabe,30.8,86,51.6,2025-04-08 12:16:27.322,2025-04-08 12:16:27.322,2025-04-08 12:16:27.322,0
Malabe,30.8,86,51.6,2025-04-08 12:21:28.600,2025-04-08 12:21:28.600,2025-04-08 12:21:28.600,0
Malabe,31.8,81,51.6,2025-04-08 12:32:23.808,2025-04-08 12:32:23.809,2025-04-08 12:32:23.809,0
Malabe,31.8,82,51.5,2025-04-08 12:37:29.453,2025-04-08 12:37:29.455,2025-04-08 12:37:29.455,0
Malabe,31.8,79,51.6,2025-04-08 12:42:35.323,2025-04-08 12:42:35.324,2025-04-08 12:42:35.324,0
Malabe,31.8,75,51.5,2025-04-08 12:47:37.658,2025-04-08 12:47:37.658,2025-04-08 12:47:37.658,0
Malabe,31.8,76,51.5,2025-04-08 12:52:39.037,2025-04-08 12:52:39.037,2025-04-08 12:52:39.037,0
Malabe,31.8,77,51.5,2025-04-08 12:57:40.386,2025-04-08 12:57:40.386,2025-04-08 12:57:40.386,0
Malabe,31.8,79,51.6,2025-04-08 13:02:22.921,2025-04-08 13:02:22.921,2025-04-08 13:02:22.921,0
Malabe,31.8,79,51.6,2025-04-08 13:07:28.206,2025-04-08 13:07:28.208,2025-04-08 13:07:28.208,0
Malabe,31.3,83,51.6,2025-04-08 13:12:33.395,2025-04-08 13:12:33.397,2025-04-08 13:12:33.397,0
Malabe,31.3,83,51.6,2025-04-08 13:17:35.446,2025-04-08 13:17:35.447,2025-04-08 13:17:35.447,0
Malabe,31.3,83,51.7,2025-04-08 13:22:36.858,2025-04-08 13:22:36.858,2025-04-08 13:22:36.858,0
Malabe,30.9,83,51.5,2025-04-08 13:27:38.148,2025-04-08 13:27:38.148,2025-04-08 13:27:38.148,0
Malabe,31.3,83,51.6,2025-04-08 13:32:39.405,2025-04-08 13:32:39.405,2025-04-08 13:32:39.405,0
Malabe,30.8,83,51.6,2025-04-08 13:37:40.796,2025-04-08 13:37:40.796,2025-04-08 13:37:40.796,0
Malabe,31.3,86,51.6,2025-04-08 13:42:42.165,2025-04-08 13:42:42.165,2025-04-08 13:42:42.165,0
Malabe,31.3,87,51.6,2025-04-08 13:47:43.538,2025-04-08 13:47:43.538,2025-04-08 13:47:43.538,0
Malabe,31.3,88,51.5,2025-04-08 13:52:44.893,2025-04-08 13:52:44.894,2025-04-08 13:52:44.894,0
Malabe,31.3,88,51.6,2025-04-08 13:57:46.245,2025-04-08 13:57:46.245,2025-04-08 13:57:46.245,0
Malabe,31.3,89,51.5,2025-04-08 14:02:47.604,2025-04-08 14:02:47.604,2025-04-08 14:02:47.604,0
Malabe,31.3,90,51.6,2025-04-08 14:07:48.962,2025-04-08 14:07:48.963,2025-04-08 14:07:48.963,0
Malabe,31.3,90,51.6,2025-04-08 14:12:53.110,2025-04-08 14:12:53.111,2025-04-08 14:12:53.111,0
Malabe,31.3,90,51.5,2025-04-08 14:17:54.482,2025-04-08 14:17:54.482,2025-04-08 14:17:54.482,0
Malabe,31.3,90,51.5,2025-04-08 14:22:55.959,2025-04-08 14:22:55.959,2025-04-08 14:22:55.959,0
Malabe,31.3,90,51.5,2025-04-08 14:27:57.329,2025-04-08 14:27:57.329,2025-04-08 14:27:57.329,0
Malabe,31.3,91,51.6,2025-04-08 14:32:58.656,2025-04-08 14:32:58.656,2025-04-08 14:32:58.656,0
Malabe,31.3,91,51.5,2025-04-08 14:37:59.927,2025-04-08 14:37:59.927,2025-04-08 14:37:59.927,0
Malabe,31.3,91,51.6,2025-04-08 14:43:01.213,2025-04-08 14:43:01.213,2025-04-08 14:43:01.213,0
Malabe,31.3,91,51.7,2025-04-08 14:48:02.550,2025-04-08 14:48:02.550,2025-04-08 14:48:02.550,0
Malabe,31.3,91,51.6,2025-04-08 14:53:03.800,2025-04-08 14:53:03.800,2025-04-08 14:53:03.800,0
Malabe,31.3,91,51.6,2025-04-08 14:58:05.217,2025-04-08 14:58:05.217,2025-04-08 14:58:05.217,0
Malabe,31.3,91,51.6,2025-04-08 15:03:06.552,2025-04-08 15:03:06.552,2025-04-08 15:03:06.552,0
Malabe,31.3,91,51.5,2025-04-08 15:08:07.954,2025-04-08 15:08:07.954,2025-04-08 15:08:07.954,0
Malabe,31.3,91,51.6,2025-04-08 15:13:09.524,2025-04-08 15:13:09.524,2025-04-08 15:13:09.524,0
Malabe,31.3,91,51.5,2025-04-08 15:18:13.734,2025-04-08 15:18:13.735,2025-04-08 15:18:13.735,0
Malabe,31.3,91,51.6,2025-04-08 15:23:16.233,2025-04-08 15:23:16.234,2025-04-08 15:23:16.234,0
Malabe,31.3,91,51.5,2025-04-08 15:28:17.621,2025-04-08 15:28:17.621,2025-04-08 15:28:17.621,0
Malabe,31.3,91,51.5,2025-04-08 15:33:18.959,2025-04-08 15:33:18.959,2025-04-08 15:33:18.959,0
Malabe,31.3,91,51.6,2025-04-08 15:38:20.470,2025-04-08 15:38:20.471,2025-04-08 15:38:20.471,0
Malabe,31.3,91,51.5,2025-04-08 15:43:21.800,2025-04-08 15:43:21.800,2025-04-08 15:43:21.800,0
Malabe,31.3,91,51.6,2025-04-08 15:48:23.039,2025-04-08 15:48:23.040,2025-04-08 15:48:23.040,0
Malabe,31.3,91,51.5,2025-04-08 15:53:24.346,2025-04-08 15:53:24.347,2025-04-08 15:53:24.347,0
Malabe,31.3,91,51.5,2025-04-08 15:58:25.722,2025-04-08 15:58:25.723,2025-04-08 15:58:25.723,0
Malabe,31.3,91,51.6,2025-04-08 16:03:27.153,2025-04-08 16:03:27.154,2025-04-08 16:03:27.154,0
Malabe,31.3,91,51.6,2025-04-08 16:08:28.442,2025-04-08 16:08:28.442,2025-04-08 16:08:28.442,0
Malabe,31.3,91,51.5,2025-04-08 16:13:29.874,2025-04-08 16:13:29.874,2025-04-08 16:13:29.874,0
Malabe,31.3,91,51.6,2025-04-08 16:18:31.370,2025-04-08 16:18:31.371,2025-04-08 16:18:31.371,0
Malabe,31.3,91,51.6,2025-04-08 16:23:33.043,2025-04-08 16:23:33.043,2025-04-08 16:23:33.043,0
Malabe,29.8,75,51.6,2025-04-08 16:28:34.413,2025-04-08 16:28:34.413,2025-04-08 16:28:34.413,0
Malabe,29.3,75,51.6,2025-04-08 16:33:35.844,2025-04-08 16:33:35.845,2025-04-08 16:33:35.845,0
Malabe,28.9,76,51.5,2025-04-08 16:38:37.219,2025-04-08 16:38:37.219,2025-04-08 16:38:37.219,0
Malabe,28.9,76,51.3,2025-04-08 16:43:38.487,2025-04-08 16:43:38.487,2025-04-08 16:43:38.487,0
Malabe,28.5,76,51.7,2025-04-08 16:48:39.760,2025-04-08 16:48:39.761,2025-04-08 16:48:39.761,0
Malabe,28.5,76,51.7,2025-04-08 16:53:41.015,2025-04-08 16:53:41.016,2025-04-08 16:53:41.016,0
Malabe,28.5,76,51.7,2025-04-08 16:58:42.259,2025-04-08 16:58:42.259,2025-04-08 16:58:42.259,0
Malabe,28.5,78,51.7,2025-04-08 17:03:43.561,2025-04-08 17:03:43.561,2025-04-08 17:03:43.561,0
Malabe,28.5,77,51.6,2025-04-08 17:08:44.896,2025-04-08 17:08:44.896,2025-04-08 17:08:44.896,0
